,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,Exited
15,663.1509367538325,37.71536539603298,5.4090539015481856,81649.48708311179,1.5261030978864962,0.6981905172312103,0.5354454173600487,101110.10983644232,1.0,0.0,0.0,0.0,1.0,1.0
16,643.197509500372,38.75794051993628,5.42368403920346,99875.08771881578,1.4395684370868196,0.7270354739648757,0.3306243417584174,91143.5148034503,1.0,0.0,0.0,0.0,1.0,0.0
17,644.3816590137874,38.71733753282358,5.523420873824321,101991.17876979569,1.4065242189581182,0.7113411214256633,0.3325770828764867,92261.05130167535,1.0,0.0,0.0,0.0,1.0,0.0
18,655.3997404275954,37.82776092476634,5.628379920852231,95560.94822052695,1.451598653684187,0.7486731806370568,0.38420884887004064,97356.03325689856,1.0,0.0,0.0,0.0,1.0,0.0
19,657.4467700696853,38.53624266844003,5.479820301008272,86690.65224360612,1.4826142175394275,0.6828187655276244,0.456087892466706,98003.21046150646,1.0,0.0,0.0,0.0,1.0,0.0
20,644.8857553149545,38.609581352940765,4.6897017075606025,76818.04079619427,1.6175362279378374,0.7580930175157738,0.5422582815370187,100261.5309462389,1.0,0.0,0.0,0.0,1.0,1.0
21,657.1859118107111,39.911878682452816,5.245093468863901,70889.46942186715,1.5002387741740033,0.6536123402404616,0.5909619854501419,103479.31045215062,1.0,0.0,0.0,0.0,1.0,0.0
22,650.5647358512005,38.86886972693163,5.507691009613849,94193.53846503605,1.4414209907608226,0.6905834807148618,0.38035019059435937,95603.07281163873,1.0,0.0,0.0,0.0,1.0,0.0
23,620.504090980456,40.14411927956553,4.641415622368701,89992.03778504807,1.4159229731159035,0.8535104157778918,0.49896298228244046,107948.02406178424,1.0,0.0,0.0,0.0,1.0,0.0
24,692.9058846143455,41.55816654578835,6.315750845787458,51120.44934198687,1.4330005387227194,0.3691778216848456,0.7055435684102678,89358.56447831546,0.0,1.0,0.0,0.0,1.0,0.0
25,662.3319793737252,38.861977090530296,5.351506588883179,77140.5740156955,1.5408478456459365,0.6480615438358525,0.510598837369124,100540.34155759272,1.0,0.0,0.0,0.0,1.0,1.0
26,660.8271882809454,37.71565057381021,5.275479055569019,81782.80424942808,1.574965518017752,0.7306055765709626,0.47983668795048207,101593.222459997,1.0,0.0,0.0,0.0,1.0,1.0
27,612.4599691216645,39.34535596435018,3.5922236681119446,65500.179473129196,1.7259358948911414,1.1340652180632902,0.5925881498856778,115564.74834626736,1.0,0.0,0.0,1.0,0.0,0.0
28,619.6093992782122,39.91670677910268,4.076901254176014,75112.92767578852,1.5518782015920245,0.8884245568058494,0.6347764665958324,112314.83838123463,1.0,0.0,0.0,0.0,1.0,0.0
29,665.0679655995988,37.161858482077974,5.502325686592382,82196.86507025767,1.6722607542911159,0.901411009680512,0.2838177831563513,97202.90369895911,1.0,0.0,0.0,1.0,0.0,0.0
30,659.6546723323795,38.70885144424343,5.27415183830445,79058.85894478447,1.545987046828993,0.6668798957666933,0.49882500684302933,101278.43023802717,1.0,0.0,0.0,0.0,1.0,1.0
31,669.8250797599967,42.07189768066855,5.674035759265793,52618.41761220878,1.4154113621829796,0.5070807926773626,0.7534210812261126,99714.69439326438,1.0,0.0,0.0,0.0,1.0,0.0
32,668.233485087376,40.17419969860499,5.98662873661131,77316.821190383,1.3575750335785444,0.4842027061079449,0.6064205460149643,87921.91743884278,1.0,0.0,0.0,0.0,1.0,0.0
33,698.1934512579886,42.00126984669308,6.531457580811937,46750.96454163062,1.365953987584282,0.27074666120772156,0.822616532167421,84369.17311436422,0.0,1.0,0.0,0.0,1.0,0.0
34,583.6711479711689,39.650272689820135,3.950469823319001,109527.70319526704,1.4418689310108874,1.0364007584359867,0.3677692004732351,91384.08097950039,1.0,0.0,0.0,0.0,1.0,0.0
35,597.8912126105711,40.739653718592244,3.984105212814942,88999.87933851875,1.4203469634807007,0.9754917444437086,0.5634261627388379,112741.4940406291,1.0,0.0,0.0,0.0,1.0,0.0
36,669.76519339902,39.56597166156813,5.591446219081944,70541.91555801217,1.5126709704703283,0.5797649445839864,0.5598744528966553,97760.3617922709,1.0,0.0,0.0,0.0,1.0,0.0
37,666.8902031508773,39.3249644520402,5.501610053939305,72918.17926371268,1.5222998235051455,0.6054833241797569,0.5422780676172236,98796.10260972123,1.0,0.0,0.0,0.0,1.0,0.0
38,692.1829419767503,41.19143636208169,6.300080301750707,53039.380113621664,1.4328454799265786,0.38915727446128273,0.7059417089998361,89750.67336381278,0.0,1.0,0.0,0.0,1.0,0.0
39,675.9034601302102,39.26590665348887,5.895003133782458,70226.42016088481,1.4372070027762274,0.529168276635736,0.6588687680655265,93307.81890792583,1.0,0.0,0.0,0.0,1.0,0.0
40,672.2253962224461,39.929042842685526,5.749011650223139,69707.11320659384,1.4823744696471384,0.5458821602875015,0.5663713223231068,95413.37805313047,1.0,0.0,0.0,0.0,1.0,0.0
41,600.3954709828456,39.859040868491256,4.727673357096206,114937.19511888488,1.329376678647591,0.9282264115044171,0.292580496628326,92287.37254610918,1.0,0.0,0.0,0.0,1.0,0.0
42,683.109558734604,40.73181805864774,6.006557596673185,59134.451571147874,1.4670252709755451,0.4582423440134457,0.6454768042246507,92971.64010693104,1.0,0.0,0.0,0.0,1.0,0.0
43,674.4628068423906,37.44373230368027,5.932894895684725,83250.6647467533,1.5354614000921034,0.785073486122644,0.37494866604535515,101941.62087363293,1.0,0.0,0.0,0.0,1.0,0.0
44,659.5270244026352,38.59657070724564,5.2417101833001105,78824.45609345869,1.560824863653876,0.6729837660619294,0.49671359128982645,100447.21628686834,1.0,0.0,0.0,0.0,1.0,1.0
45,659.8472049999505,38.70267328122282,5.276982830415002,78939.12333252918,1.5470223528666558,0.6673541931836833,0.4986323010857024,101309.9483118005,1.0,0.0,0.0,0.0,1.0,1.0
46,659.5701642197097,37.764081222016834,5.637052022911153,91765.51981919672,1.4923409574531032,0.7665938824262716,0.3698022771709196,99647.4945844573,1.0,0.0,0.0,0.0,1.0,0.0
47,661.794303607976,40.5463442446021,5.398214013831278,65430.41462545971,1.4745484441644836,0.6029371358388219,0.6381840848392474,101886.12376294872,1.0,0.0,0.0,0.0,1.0,0.0
48,608.7950478670198,38.41296063219715,5.508283014967403,139785.9589059314,1.2566027040709309,0.8440241185807195,0.05839621821434693,71778.50536373054,1.0,0.0,0.0,0.0,1.0,0.0
49,646.1192002904439,42.20432783665672,5.003203382824469,56814.69847264254,1.4129686429532773,0.6645016485410578,0.7720789476717591,110264.26530960941,1.0,0.0,0.0,0.0,1.0,0.0
50,657.5311898414158,40.70553868152059,5.279763643417566,65076.55737087346,1.4697725475575363,0.6294920660299244,0.652239830021885,104019.13699548079,1.0,0.0,0.0,0.0,1.0,0.0
51,654.8532685784047,39.49085730659101,5.168873286304685,74654.04075846134,1.5152339175667895,0.6777845659914408,0.5588442696789817,103945.01433311877,1.0,0.0,0.0,0.0,1.0,0.0
52,615.7989963660823,40.67551394875404,3.994635764405988,70864.65796612046,1.5146434943763996,0.8994332220227711,0.6936706197628459,117243.13152718013,1.0,0.0,0.0,0.0,1.0,0.0
53,639.8729540674925,39.05965737257979,5.28585313436161,97074.04307116763,1.4343238982250723,0.7465003965050323,0.37052308880680107,95215.0112902392,1.0,0.0,0.0,0.0,1.0,0.0
54,673.122746383833,39.85878091800366,5.7012123447875,67876.01230536551,1.4994040921478238,0.5472819358502159,0.5808545173081785,96416.72623463398,1.0,0.0,0.0,0.0,1.0,0.0
55,674.1717912416445,36.33300267141349,5.925430633618303,88703.07507280278,1.6277921798000978,0.9083580036782686,0.225017558312802,98402.28529800333,1.0,0.0,0.0,1.0,0.0,0.0
56,669.5032309334547,39.54775464697074,5.582770654305898,70715.55652582279,1.5135884115843916,0.5820624428522689,0.5586157747680354,97865.15745938972,1.0,0.0,0.0,0.0,1.0,0.0
57,655.1709749595291,36.74792625042772,5.8447291524140494,105976.9012054302,1.4793095911063507,0.8763731531309101,0.20700964841271385,93429.45574325051,1.0,0.0,0.0,1.0,0.0,0.0
58,686.7198326826917,40.18869538666294,6.131710029583022,59962.02400065419,1.4586893573032256,0.47686208464260493,0.6578947387621548,92880.80894234119,1.0,0.0,0.0,0.0,1.0,0.0
59,649.9246290294384,38.81170785431971,5.514929538229335,94347.48521058861,1.4057041217779045,0.654333741274881,0.4503893245253827,93517.61653033676,1.0,0.0,0.0,0.0,1.0,0.0
60,679.4059469330223,37.929574097233214,5.8099151799701785,73060.72511186423,1.5988318954737994,0.7506063288969124,0.4167153167415681,104267.89830502222,1.0,0.0,0.0,1.0,0.0,0.0
61,686.2985412237686,38.7873741082952,6.014229330636587,66260.68272890533,1.5839945704689287,0.6848672563989507,0.4411846537225793,102364.43955829958,1.0,0.0,0.0,0.0,1.0,0.0
62,659.9150562562214,38.722259855125806,5.2782683727299196,78814.24150759226,1.5460645711983192,0.6650912367110926,0.5005731531647728,101311.12999339912,1.0,0.0,0.0,0.0,1.0,1.0
63,675.5671054484625,39.51361327383718,5.747315051823232,68094.82393901794,1.5267249782416847,0.5924043404862122,0.5373492232524021,98383.54171427198,1.0,0.0,0.0,0.0,1.0,0.0
64,622.7280045701905,39.131512328489414,4.051817708487253,71921.778150249,1.670225220384711,1.0234671320314899,0.5404956866497177,109987.13313083813,1.0,0.0,0.0,1.0,0.0,0.0
65,644.9831002241114,38.99633899378949,5.138222425174211,87773.25239352547,1.4933990287390717,0.7347915892929133,0.44739004555733886,99162.15517882042,1.0,0.0,0.0,0.0,1.0,0.0
66,685.3683760776368,39.36261979237395,6.009829433040391,64191.269387586035,1.5522405589590453,0.6201729070135481,0.4962771495590857,99711.63615870265,1.0,0.0,0.0,0.0,1.0,0.0
67,688.1552069309761,41.13043477127068,6.179724389225575,55371.11917328207,1.4399967364246797,0.40312976081150353,0.6887619486896381,90452.19852462434,0.0,1.0,0.0,0.0,1.0,0.0
68,641.0016844052387,39.01798877320481,4.943559297407098,85725.77231184293,1.517318468578046,0.7608320158419947,0.47424939896323154,100012.26142825946,1.0,0.0,0.0,0.0,1.0,0.0
69,659.9936966396572,38.68832746233393,5.280279676665331,78935.20019523417,1.5479401056587223,0.6682746946996545,0.49748866532364683,101305.72990197717,1.0,0.0,0.0,0.0,1.0,1.0
70,673.9967056746043,40.095482816390906,5.728842702978181,65866.20487013673,1.4916023751034475,0.5349870490571151,0.5992726062323993,96277.48722819594,1.0,0.0,0.0,0.0,1.0,0.0
71,648.1237760440771,37.71675433308524,5.19481754264966,88172.46898996866,1.623965661181115,0.9286340396388716,0.29267806513517913,95404.00110849852,1.0,0.0,0.0,1.0,0.0,0.0
72,654.4574072475821,38.70817611347049,5.082937198270844,77353.14637699137,1.5767592322066446,0.7336298294182438,0.4993805347493777,102541.14283168082,1.0,0.0,0.0,0.0,1.0,0.0
73,676.7401111227244,40.084475638611345,5.808541575205622,65057.47708510824,1.4841041850588872,0.510034644650161,0.6150906307888028,94850.91041084452,1.0,0.0,0.0,0.0,1.0,1.0
74,676.981426389988,40.09575403345816,5.847581950277349,64923.94816097599,1.460298227998528,0.4904830921002268,0.65184054370417,93508.9946276568,1.0,0.0,0.0,0.0,1.0,0.0
75,701.4439824007931,42.25908384528465,6.599720075532588,44172.6646704174,1.388330152323278,0.27650784998025185,0.7848515632152008,85254.40899696834,0.0,1.0,0.0,0.0,1.0,0.0
76,659.7089164466194,38.24560076765798,5.478237928554476,85846.73337495905,1.5371888019692224,0.7288366245345066,0.39676363477017734,98189.55024363718,1.0,0.0,0.0,0.0,1.0,0.0
77,674.7223184830452,39.40327926168493,5.778996213608054,68996.28248198742,1.4747477343954403,0.5465772715506361,0.6249276785008171,95401.22905604189,1.0,0.0,0.0,0.0,1.0,0.0
78,643.5121892646187,41.36104430672342,4.90375876726799,63552.59664225867,1.4450984355528513,0.7042237701262722,0.707634286964737,110609.0032768653,1.0,0.0,0.0,0.0,1.0,0.0
79,686.3377346614998,40.25483408545795,6.120457269060003,59852.8538175517,1.4576568983961267,0.4722639059028061,0.6596829048631554,92746.15224177904,1.0,0.0,0.0,0.0,1.0,0.0
80,659.0029503031687,38.496292629702616,5.199677238446058,78745.37824863144,1.5746486189751465,0.6771659194377788,0.49608963688204577,99424.49674212253,1.0,0.0,0.0,0.0,1.0,1.0
81,625.4478297261907,38.009789979044776,5.464963996800911,124342.22340314958,1.2923818970447365,0.7578995023927324,0.26107760699562116,85246.54986285263,1.0,0.0,0.0,0.0,1.0,1.0
82,640.5881866399061,37.82972278911159,5.297910117503132,101263.46341629473,1.5206502981700105,0.8506559322217389,0.26596724615604544,88539.69125218167,1.0,0.0,0.0,1.0,0.0,0.0
83,697.9966171969526,37.34543475917189,6.255638841244183,65507.40344826101,1.6760009597959151,0.8198932394488232,0.3330701623504585,105242.31122207722,1.0,0.0,0.0,1.0,0.0,0.0
84,657.058984525622,38.84127842827135,5.406381853621695,84211.76557100711,1.4935596071028008,0.6612657494264877,0.4718925589074881,98221.55246925741,1.0,0.0,0.0,0.0,1.0,0.0
85,630.5032672987361,39.28817189824782,4.806314915310386,90443.49862837984,1.482932046938241,0.8083607874984435,0.4552919151746293,99830.87724011646,1.0,0.0,0.0,0.0,1.0,0.0
86,651.435209611031,36.62756677871952,5.561388383688113,100958.4593261396,1.603753194073828,0.9552120224041893,0.1576812587585939,87416.27663656897,1.0,0.0,0.0,1.0,0.0,0.0
87,654.2531072647572,38.41919327906938,5.245124882575171,83070.7673517358,1.5740050943028738,0.7703411891371336,0.4083995550290279,98219.7203720074,1.0,0.0,0.0,0.0,1.0,0.0
88,633.9477691081039,38.45277866583441,5.059014212891163,98194.71159128823,1.510701616971303,0.8441460107605046,0.3240258526841201,91075.4830191803,1.0,0.0,0.0,0.0,1.0,0.0
89,651.4930446947413,37.996138069661534,5.106600665374447,85926.36618702144,1.4858441612889197,0.6492758082634482,0.6000599276922645,98785.7908842921,1.0,0.0,0.0,0.0,1.0,1.0
90,659.3511445821694,38.71403153778644,5.263945004770122,79038.8610717638,1.546672590533472,0.6689556613931217,0.4991856983211802,101376.65703820309,1.0,0.0,0.0,0.0,1.0,1.0
91,660.6421068318817,39.431886851298096,5.6707159202016175,83356.37787741759,1.4379939483530704,0.6057975644382992,0.48384115679771844,94069.20107926925,1.0,0.0,0.0,0.0,1.0,0.0
92,659.857537642236,38.67951091406619,5.278713098228889,79094.23388376398,1.547790286459305,0.6691632074728994,0.4963566582397618,101273.80411741641,1.0,0.0,0.0,0.0,1.0,1.0
93,730.4797682204821,37.85134329699448,7.191098694183395,48911.45948510154,1.6940702939491197,0.8041997304439179,0.288841589063184,106452.24734452872,1.0,0.0,0.0,1.0,0.0,0.0
94,659.873406885567,38.70932919453585,5.277347735096695,78889.5924230472,1.5467505699701674,0.6666303449256702,0.4993080550168985,101313.88553050617,1.0,0.0,0.0,0.0,1.0,1.0
95,656.3417020710572,39.28424671851028,5.187221861658277,75295.1829800794,1.5271595140499392,0.6758319086312883,0.5459764558156049,103521.38793206398,1.0,0.0,0.0,0.0,1.0,1.0
96,683.6109634941113,39.6332577939308,6.044498375451328,63835.33943174383,1.464853300179463,0.5172420233539528,0.645133821493461,94123.59154408918,1.0,0.0,0.0,0.0,1.0,0.0
97,663.1134299131612,38.987959930663415,5.374806482599187,76058.50410223188,1.5365791929787729,0.637853100137191,0.520290768819285,100249.5157133734,1.0,0.0,0.0,0.0,1.0,1.0
98,693.3669309484548,40.21096668570158,6.301915131037845,56754.41811392608,1.481146193863605,0.4938001893753051,0.6218253392042246,93935.7858134905,1.0,0.0,0.0,0.0,1.0,0.0
99,643.8709767456028,38.58152398337844,5.478194372506047,101634.65548156928,1.3872131451321434,0.6921657633456243,0.3920033494464065,93103.7982231679,1.0,0.0,0.0,0.0,1.0,0.0
100,658.9496922623764,37.58796725187033,5.675961587617803,94119.71774727115,1.4827503968851727,0.782240507407107,0.3526420784090962,99381.3331602797,1.0,0.0,0.0,0.0,1.0,0.0
101,695.0981231761886,40.99133778072571,6.411095755536856,52546.4567325415,1.4112736555591356,0.3768528592372216,0.7431410892004916,88586.3838830909,1.0,0.0,0.0,0.0,1.0,0.0
102,660.1325033860523,38.70313355218059,5.284936985823826,78869.64413408369,1.5466681281278474,0.6655044342555325,0.4989289086899753,101259.0724127337,1.0,0.0,0.0,0.0,1.0,1.0
103,683.3253858808312,40.70590446393448,5.999181949381183,58927.28741706349,1.4705281091177762,0.4582533642086961,0.6465698140710021,93141.07867455624,1.0,0.0,0.0,0.0,1.0,1.0
104,654.6305449591907,38.82023525156267,5.411416481936433,87486.29454486434,1.4876107148458502,0.681894934740117,0.4290364434591394,98136.14798497465,1.0,0.0,0.0,0.0,1.0,0.0
105,693.3888897466925,40.662970925990685,6.32311244233847,54776.055457776674,1.4536043588465157,0.43982858191089985,0.6697659489288746,91662.68745370867,1.0,0.0,0.0,0.0,1.0,0.0
106,672.9940866874003,39.840750362129455,5.693061522949435,67873.60840645627,1.5014753460012196,0.5503721307966964,0.5798927704148742,96575.67215180409,1.0,0.0,0.0,0.0,1.0,0.0
107,604.9602138978329,39.92350996230174,3.607961512730923,75517.34172531795,1.5916995612527163,0.9743999239588009,0.6547435541703627,111206.64601039398,1.0,0.0,0.0,0.0,1.0,0.0
108,654.1799005095281,39.417417985515215,5.144564456708525,75151.68740529833,1.5193064344976706,0.6870877971304078,0.5537160899071534,104340.57060656321,1.0,0.0,0.0,0.0,1.0,0.0
109,676.0222891325496,40.08896727896306,5.795494963446368,65513.35247180265,1.485682908219189,0.5175300571310689,0.6061039947090641,95109.2527200052,1.0,0.0,0.0,0.0,1.0,0.0
110,674.8793315423452,40.00899886774326,5.7545369044461,66345.76860690746,1.4939505725393853,0.5319604647692695,0.5919928982919375,95822.90345838112,1.0,0.0,0.0,0.0,1.0,0.0
111,660.1370814499519,38.687719175561206,5.282127140551228,78818.3825268553,1.548581099514624,0.6683098228724659,0.4977400447415411,101335.43005488535,1.0,0.0,0.0,0.0,1.0,1.0
112,647.7127439713238,38.06598792999812,5.412095696436102,97739.11405327692,1.5034485503328103,0.7611672845722713,0.3177619841637231,90014.48893869696,1.0,0.0,0.0,0.0,1.0,0.0
113,653.9451535247819,37.14113641731312,5.7664047009073744,103807.64792742403,1.4660406625325555,0.8387074413554512,0.25108074368117755,94618.9760088537,1.0,0.0,0.0,0.0,1.0,0.0
114,666.2874156940179,40.302884958966196,5.505400005031022,64155.53564674168,1.4999472064582833,0.6417792864207158,0.5987062762007871,103686.02351583382,1.0,0.0,0.0,0.0,1.0,0.0
115,660.3263548356075,38.69419467322463,5.284010235160901,78610.59439404347,1.5492189647012398,0.6678089542329142,0.4987984621990574,101388.0433422125,1.0,0.0,0.0,0.0,1.0,1.0
116,608.5412055197212,40.92157239500413,3.854785822980098,73020.05529171703,1.4824970659951546,0.9405297776667438,0.6994167644377668,122591.5787861644,1.0,0.0,0.0,0.0,1.0,0.0
117,688.5385222295542,42.18588527168693,6.203515168589246,47288.09714794663,1.4118425062779774,0.3834305257602731,0.7563648492717,91975.03806005689,1.0,0.0,0.0,0.0,1.0,0.0
118,638.4335800562473,40.986506024472696,4.748848438456435,67454.03880272593,1.4594327792561264,0.7476498674165692,0.6803041944145768,112436.52547254397,1.0,0.0,0.0,0.0,1.0,0.0
119,643.2261257958585,39.060647990250736,5.694472815180614,106203.4239427537,1.3589811140063115,0.7088627857208327,0.2798676502116698,91127.54317471044,1.0,0.0,0.0,0.0,1.0,0.0
120,690.4488396873741,41.36436942684621,6.237231754988487,53006.170625454266,1.4414104700682486,0.3910625308934084,0.6916407280902984,90281.53393747105,0.0,1.0,0.0,0.0,1.0,0.0
121,696.8146714171588,38.87057092331003,6.2537516506082325,58725.41718092222,1.630189656166733,0.7231479359538194,0.40439229552593314,103450.39737162313,1.0,0.0,0.0,1.0,0.0,0.0
122,646.1843295039564,39.36894903802198,4.917307392048092,77361.22862878878,1.521257621996402,0.7409166667040852,0.552590100332346,107707.64271117732,1.0,0.0,0.0,0.0,1.0,0.0
123,668.070907446721,40.2520188275972,5.563589464736647,65932.41793629306,1.486854093183283,0.5723162020660928,0.6136438255494191,99104.24791481176,1.0,0.0,0.0,0.0,1.0,0.0
124,643.1528178777501,39.243864742912535,4.9133731581450295,81143.43180749116,1.517548314341472,0.7533329906540404,0.5192959618215213,104528.98042616023,1.0,0.0,0.0,0.0,1.0,0.0
125,654.7457597306883,38.30470908349734,5.443583073179803,90209.11828164947,1.5123179417874384,0.725255652508552,0.38191731951904173,95638.76396513268,1.0,0.0,0.0,0.0,1.0,0.0
126,682.032886074865,39.77082005655707,5.953178186935652,63974.82305246352,1.506093585795761,0.5521655378877715,0.5747270365288157,96508.41041069699,1.0,0.0,0.0,0.0,1.0,0.0
127,654.7041361494495,40.19437107434409,5.184953125896308,69493.21494470036,1.4889834653525256,0.6611142344515062,0.6135109616124711,104721.1663152353,1.0,0.0,0.0,0.0,1.0,0.0
128,685.9254293383744,40.9219767443049,6.099381219167007,57184.0224500303,1.455730016369197,0.4322468725083709,0.6635136228318851,91763.2773653903,0.0,1.0,0.0,0.0,1.0,0.0
129,566.9628764111122,40.135603405077966,3.4295652062562136,107421.77723279683,1.4497143482272856,1.1282952844941496,0.42946779282986497,96005.09949851515,1.0,0.0,0.0,0.0,1.0,0.0
130,633.1265291718911,37.74797132404822,5.1390591600393245,103136.15780352562,1.538759308552828,0.9330217293473091,0.2334484817199855,88092.67274576084,1.0,0.0,0.0,1.0,0.0,0.0
131,658.1696736926258,41.48911414407526,5.323204526046128,59319.53272547248,1.4393529712832736,0.6029508337232992,0.71255169579828,104378.68430150834,1.0,0.0,0.0,0.0,1.0,0.0
132,686.73177517113,41.02823664373578,6.123957921028133,56346.807572874386,1.453710590262352,0.4247371351966982,0.6666637850316905,91561.1184001564,0.0,1.0,0.0,0.0,1.0,0.0
133,621.1391930426998,38.37312551114934,4.411245115918273,85472.09292935913,1.6780482006993982,1.1439059467703476,0.3059700665156142,99676.78098189551,1.0,0.0,0.0,1.0,0.0,0.0
134,601.0411561211031,40.520839970087366,4.326171510504841,97686.68835952436,1.3741924420817064,0.9453374983652834,0.47055930849396643,106832.08306079954,1.0,0.0,0.0,0.0,1.0,0.0
135,646.9437512042273,37.0992591527354,5.35999279481235,97129.4904598786,1.6080115696361292,0.9606674367620627,0.2052991821701846,90158.45983873527,1.0,0.0,0.0,1.0,0.0,0.0
136,610.7233422657079,40.30997190097611,4.537388720466391,95675.72722879577,1.384642801759783,0.8967785047289147,0.46699764901616064,106327.91103419126,1.0,0.0,0.0,0.0,1.0,0.0
137,589.3631843804135,39.77867428813509,3.1198577913579406,72635.43566141477,1.6895743715944342,1.2182178446094354,0.5981562204582911,114174.84212277946,1.0,0.0,0.0,1.0,0.0,0.0
138,683.4369486670074,36.8778372880697,5.764587309945291,72293.85966099187,1.721970680145166,0.85133354991697,0.31716033595255844,101616.5993688468,0.0,0.0,1.0,1.0,0.0,0.0
139,664.1955059386772,39.60027728429263,5.697438879528847,79410.47305404332,1.4584531349976406,0.596676767593505,0.4898574131773279,94884.09329878114,1.0,0.0,0.0,0.0,1.0,0.0
140,688.4709362298099,41.149168581570514,6.177646901535963,55046.54255561714,1.4489419180885943,0.4109085104845422,0.6753985250516854,90967.54598369842,0.0,1.0,0.0,0.0,1.0,0.0
141,682.44047009954,40.60910715525348,5.979138620508958,60093.254041823406,1.4716774578422085,0.4647533173247505,0.6386201167248925,93275.40499195895,1.0,0.0,0.0,0.0,1.0,1.0
142,619.1432963543789,39.96793869544161,4.335811614924915,83174.0924110596,1.4894125684725565,0.8760064368107865,0.5610505719847546,109150.76382755965,1.0,0.0,0.0,0.0,1.0,0.0
143,681.5937537416961,40.56391443910052,5.9581393677173535,60613.5635253131,1.4738287985353395,0.47463383256652125,0.6330599783908103,93571.27706198391,1.0,0.0,0.0,0.0,1.0,0.0
144,643.1292310320634,39.51751459550208,4.836314741009994,77033.90064791257,1.515356498102215,0.756368873930684,0.5650128653975907,109106.15891187868,1.0,0.0,0.0,0.0,1.0,0.0
145,649.1483723443083,39.22512180878601,4.996356177946839,77703.6537341133,1.5267913798582682,0.725522158618491,0.5405060029757971,106325.92212506375,1.0,0.0,0.0,0.0,1.0,0.0
146,584.7841010423268,40.56236057667651,3.5464241918125676,90093.90564540516,1.4718138869847681,1.0510005606038486,0.5718197358060318,109481.96106480749,1.0,0.0,0.0,0.0,1.0,0.0
147,658.0104236232527,38.3574707780185,5.134100470564936,78730.29037000291,1.5939297241018593,0.6832814643780979,0.49542414995310546,97937.95133505538,1.0,0.0,0.0,0.0,1.0,1.0
148,678.1069891778493,38.94905904242846,5.782665654080016,68995.833176846,1.5705751362855866,0.6681573873510601,0.4685062804573529,101520.94338894516,1.0,0.0,0.0,0.0,1.0,0.0
